licensetype,licensename,name_frim,license_validity,constitution_particulars,mfg_districtname,mfg_mandalname,mfg_villagename,licensetype_Sales License,licensetype_nan,licensename_Restricted (Gen.Store),licensename_Retail Sale,licensename_Schedule X Drugs License (Retail),licensename_Whole Sale,licensename_Whole Sale & Retail,licensename_nan,constitution_particulars_Limited Company,constitution_particulars_Others,constitution_particulars_Partnership,constitution_particulars_Private Ltd Company,constitution_particulars_Proprietary,constitution_particulars_Society,constitution_particulars_nan,mfg_districtname_encoded
Sales License,Retail Sale,CSPD OWAISI GROUP OF HOSPITALS A UNIT OF DAR US SALAM EDUC. TRUST,30/01/2023,Others,HYDERABAD,Charminar,Kanchanbagh,True,False,False,True,False,False,False,False,False,True,False,False,False,False,False,3.0
Sales License,Retail Sale,SANJEEVANI MEDICAL AND GENERAL STORES,30/01/2023,Partnership,RAJANNA(SIRISILLA),Mustabad,Mustabad,True,False,False,True,False,False,False,False,False,False,True,False,False,False,False,22.0
Sales License,Whole Sale,SUVARNA ENTERPRISES,20/11/2022,Proprietary,HYDERABAD,Secunderabad,Warasiguda,True,False,False,False,False,True,False,False,False,False,False,False,True,False,False,3.0
Sales License,Retail Sale,SIMRAH MEDICAL AND GENERAL STORES,24/01/2023,Proprietary,HYDERABAD,Charminar,Jahanuma,True,False,False,True,False,False,False,False,False,False,False,False,True,False,False,3.0
Sales License,Retail Sale,CH PANDARINATH MEDICAL AND GENERAL STORES,08/02/2026,Proprietary,KAMAREDDY,Nagireddypet,Nagireddypet,True,False,False,True,False,False,False,False,False,False,False,False,True,False,False,8.0
Sales License,Whole Sale,THERDOSE PHARMA,10/01/2023,Private Ltd Company,MEDCHAL - MALKAJGIRI,Quthbullapur,Gajularamaram,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,16.0
Sales License,Retail Sale,VENKATA KRISHNA MEDICAL AND GENERAL STORES,31/12/2022,Proprietary,HYDERABAD,Amberpet,Asmangadh,True,False,False,True,False,False,False,False,False,False,False,False,True,False,False,3.0
Sales License,Retail Sale,PRATHIBHA MEDICAL AND GENERAL STORES,29/11/2022,Partnership,SURYAPET,Thirumalagiri,Tirumalagiri,True,False,False,True,False,False,False,False,False,False,True,False,False,False,False,26.0
Sales License,Whole Sale & Retail,VIJETHA MEDICAL AND GENERAL STORES,31/12/2022,Partnership,MAHABUBNAGAR,Mahabuanagar (U),Mahbubnagar  (M +OG),True,False,False,False,False,False,True,False,False,False,True,False,False,False,False,13.0
Sales License,Retail Sale,G R JANARDHAN MEDICAL AND GENERAL STORES,31/12/2022,Proprietary,SANGAREDDY,Andole,Jogipet,True,False,False,True,False,False,False,False,False,False,False,False,True,False,False,24.0
Sales License,Retail Sale,OM SAI MEDICAL AND GENERAL STORES,31/12/2022,Proprietary,SANGAREDDY,Ramchandrapuram,Ramachandrapuram,True,False,False,True,False,False,False,False,False,False,False,False,True,False,False,24.0
Sales License,Retail Sale,GANESH MEDICAL HALL,31/12/2022,Proprietary,NALGONDA,Nalgonda,Nalgonda,True,False,False,True,False,False,False,False,False,False,False,False,True,False,False,18.0
Sales License,Retail Sale,VINAYAKA MEDICAL AND GENERAL STORES,31/12/2022,Partnership,SANGAREDDY,Patancheru,Isnapur,True,False,False,True,False,False,False,False,False,False,True,False,False,False,False,24.0
Sales License,Retail Sale,SANTHOSH MEDICAL AND GENERAL STORES,31/12/2022,Proprietary,NAGARKURNOOL,Amrabad,Amrabad,True,False,False,True,False,False,False,False,False,False,False,False,True,False,False,17.0
Sales License,Retail Sale,SRI SATYA MEDICAL AND GENERAL STORES,03/02/2026,Partnership,BHADRADRI,Pinapaka,E.Bayyaram,True,False,False,True,False,False,False,False,False,False,True,False,False,False,False,1.0
Sales License,Whole Sale,JARMS EXIM PRIVATE LIMITED,10/01/2023,Private Ltd Company,HYDERABAD,Amberpet,Asmangadh,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,3.0
Sales License,Retail Sale,SIMRAN PHARMACEUTICAL AND GENERAL,19/01/2023,Proprietary,RANGA REDDY,Rajendranagar,Katedhan,True,False,False,True,False,False,False,False,False,False,False,False,True,False,False,23.0
Sales License,Retail Sale,YASVITHA MEDICAL AND GENERAL STORES,25/09/2027,Proprietary,KHAMMAM,Sathupalli,Thumburu,True,False,False,True,False,False,False,False,False,False,False,False,True,False,False,10.0
Sales License,Whole Sale & Retail,SRI OM PHARMACY,03/01/2023,Partnership,HYDERABAD,Secunderabad,Bandimet,True,False,False,False,False,False,True,False,False,False,True,False,False,False,False,3.0
Sales License,Retail Sale,RAVALI MEDICAL AND GENERAL STORES,31/12/2022,Partnership,RAJANNA(SIRISILLA),Thangallapalli,Thangallapalli,True,False,False,True,False,False,False,False,False,False,True,False,False,False,False,22.0
Sales License,Retail Sale,ANNAPURNA MEDICAL AND GENERAL STORES,31/12/2022,Proprietary,MEDCHAL - MALKAJGIRI,Balanagar,Balanagar,True,False,False,True,False,False,False,False,False,False,False,False,True,False,False,16.0
Sales License,Whole Sale,TIRUMALA MEDICAL CORPORATION GODOWN,31/12/2022,Proprietary,HYDERABAD,Koti,Sultan Bazar,True,False,False,False,False,True,False,False,False,False,False,False,True,False,False,3.0
Sales License,Retail Sale,SRINIVASA MEDICAL AND FANCY STORES,31/12/2022,Proprietary,MEDAK ,Narsingi,Narsingi,True,False,False,True,False,False,False,False,False,False,False,False,True,False,False,15.0
Sales License,Retail Sale,MURALI MEDICAL AND GENERAL STORES,31/12/2022,Proprietary,MEDAK ,Shankarampet-A,Shankarampet (A) ,True,False,False,True,False,False,False,False,False,False,False,False,True,False,False,15.0
Sales License,Retail Sale,SRI SRINIVASA MEDICAL AND GENERAL STORES,30/12/2022,Partnership,KHAMMAM,Madhira,Dendukuru,True,False,False,True,False,False,False,False,False,False,True,False,False,False,False,10.0
Sales License,Retail Sale,SHIVA RAMA KRISHNA MEDICAL AND GENERAL STORES,31/12/2022,Proprietary,SIDDIPET,Koheda,Thangallapalli,True,False,False,True,False,False,False,False,False,False,False,False,True,False,False,25.0
Sales License,Retail Sale,RAVINDRA MEDICAL AND GENERAL STORES,31/12/2022,Proprietary,JAGITHYAL,Metpalli,Metpalli,True,False,False,True,False,False,False,False,False,False,False,False,True,False,False,4.0
Sales License,Whole Sale,GAYATHRI AGENCIES,31/12/2022,Partnership,MEDCHAL - MALKAJGIRI,Uppal,Kothapet,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,16.0
Sales License,Retail Sale,SAI BALAJI MEDICAL AND GENERAL STORES,31/12/2022,Proprietary,RANGA REDDY,Saroornagar,Saroornagar,True,False,False,True,False,False,False,False,False,False,False,False,True,False,False,23.0
Sales License,Retail Sale,SRI DEVI MEDICAL AND GENERAL STORES,31/12/2022,Partnership,BHADRADRI,Manuguru,Manuguru,True,False,False,True,False,False,False,False,False,False,True,False,False,False,False,1.0
Sales License,Retail Sale,SARASWATHI MEDICAL AND GENERAL STORES,03/01/2023,Proprietary,YADADRI BHUVANAGIRI,Rajapeta,Bondugula,True,False,False,True,False,False,False,False,False,False,False,False,True,False,False,30.0
Sales License,Whole Sale,KAVERI POULTRY AND VETERINARY MEDICINES,30/12/2022,Proprietary,HANUMAKONDA,Hanamkonda,Hanamkonda,True,False,False,False,False,True,False,False,False,False,False,False,True,False,False,2.0
Sales License,Retail Sale,LAXMI NARSIMHA MEDICAL AND GENERAL STORES,03/12/2022,Partnership,YADADRI BHUVANAGIRI,Rajapeta,Rajapet,True,False,False,True,False,False,False,False,False,False,True,False,False,False,False,30.0
Sales License,Retail Sale,SRI VENKATESHWARA MEDICAL AND GENERAL STORES,05/01/2023,Proprietary,VIKARABAD,Marpalle,Patloor,True,False,False,True,False,False,False,False,False,False,False,False,True,False,False,27.0
Sales License,Retail Sale,Ayush Pharmacy,07/01/2023,Partnership,HANUMAKONDA,Hanamkonda,Hanamkonda,True,False,False,True,False,False,False,False,False,False,True,False,False,False,False,2.0
Sales License,Whole Sale,B.R.K. LIFE SCIENCES,04/01/2023,Proprietary,HYDERABAD,Abids,Ramnagar,True,False,False,False,False,True,False,False,False,False,False,False,True,False,False,3.0
Sales License,Retail Sale,SIFLON VET PHARMA,15/01/2023,Partnership,KHAMMAM,Khammam (Urban),Khammam,True,False,False,True,False,False,False,False,False,False,True,False,False,False,False,10.0
Sales License,Retail Sale,SRI RAMA MEDICAL AND GENERAL STORES,25/10/2022,Partnership,HYDERABAD,Amberpet,Dilsukhnagar,True,False,False,True,False,False,False,False,False,False,True,False,False,False,False,3.0
Sales License,Whole Sale,PELSON  PHARMACEUTICALS,17/01/2023,Partnership,MEDCHAL - MALKAJGIRI,Medipally,Boduppal,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,16.0
Sales License,Retail Sale,NEW NAVEEN MEDICAL AND GENERAL STORES,07/01/2023,Proprietary,YADADRI BHUVANAGIRI,Bommala Ramaram,Bommala Ramaram,True,False,False,True,False,False,False,False,False,False,False,False,True,False,False,30.0
Sales License,Whole Sale,YES PHARMA,10/01/2023,Proprietary,HYDERABAD,Vengalrao Nagar,Sanath Nagar,True,False,False,False,False,True,False,False,False,False,False,False,True,False,False,3.0
Sales License,Retail Sale,SRIKANTH PHARMACY,15/01/2023,Partnership,KHAMMAM,Khammam (Urban),Khammam,True,False,False,True,False,False,False,False,False,False,True,False,False,False,False,10.0
Sales License,Whole Sale,SWACCH MEDICARE AND PHARMA PRIVATE LIMITED,24/01/2023,Private Ltd Company,RANGA REDDY,Gandipet,Gandamguda,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,23.0
Sales License,Retail Sale,NAINIKA PHARMACY,30/01/2023,Proprietary,NIZAMABAD,Nizamabad South ,Nizamabad,True,False,False,True,False,False,False,False,False,False,False,False,True,False,False,20.0
Sales License,Retail Sale,SREEJA MEDICAL AND GENERAL STORES,30/01/2023,Partnership,NIZAMABAD,Yergatla,Yergatla,True,False,False,True,False,False,False,False,False,False,True,False,False,False,False,20.0
Sales License,Whole Sale,SAI DATTA AROGYA MEDICAL AGENCIES,24/01/2023,Proprietary,HYDERABAD,Gowliguda,Saidabad,True,False,False,False,False,True,False,False,False,False,False,False,True,False,False,3.0
Sales License,Retail Sale,HANUMAN MEDICAL AND GENERAL STORES,30/01/2023,Partnership,JOGULAMBA - GADWAL,Ghattu,Thummalcheruvu,True,False,False,True,False,False,False,False,False,False,True,False,False,False,False,7.0
Sales License,Whole Sale & Retail,PHARMA HUB,30/01/2023,Partnership,MAHABUBNAGAR,Mahabuanagar (U),Mahbubnagar  (M +OG),True,False,False,False,False,False,True,False,False,False,True,False,False,False,False,13.0
Sales License,Retail Sale,SHRIYANSH MEDICAL AND GENERAL STORES,28/01/2023,Partnership,SANGAREDDY,Ameenpur,Ameenpur,True,False,False,True,False,False,False,False,False,False,True,False,False,False,False,24.0
Sales License,Retail Sale,PADMAJA MEDICAL AND GENERAL STORES,26/01/2023,Proprietary,MEDCHAL - MALKAJGIRI,Kukatpally,Kukatpally,True,False,False,True,False,False,False,False,False,False,False,False,True,False,False,16.0
Sales License,Retail Sale,AMRUTHA PHARMACY,28/01/2023,Proprietary,SIDDIPET,Husnabad,Husnabad,True,False,False,True,False,False,False,False,False,False,False,False,True,False,False,25.0
Sales License,Retail Sale,GVK PHARMACY AND GENERAL STORES,30/01/2023,Partnership,HYDERABAD,Charminar,Charminar,True,False,False,True,False,False,False,False,False,False,True,False,False,False,False,3.0
Sales License,Whole Sale,GANGA SAI MEDICAL AGENCIES,31/01/2023,Proprietary,NIZAMABAD,Nizamabad South ,Nizamabad,True,False,False,False,False,True,False,False,False,False,False,False,True,False,False,20.0
Sales License,Whole Sale,SRI VISHNU AGENCIES,19/11/2022,Proprietary,HYDERABAD,Secunderabad,Tarnaka,True,False,False,False,False,True,False,False,False,False,False,False,True,False,False,3.0
Sales License,Retail Sale,SRI SHIVA SAI MEDICAL AND GENERAL STORES,02/01/2023,Partnership,KAMAREDDY,Sadashivanagar,Sadashiva Nagar,True,False,False,True,False,False,False,False,False,False,True,False,False,False,False,8.0
Sales License,Retail Sale,SATEESH MEDICALS,31/12/2022,Proprietary,KHAMMAM,Khammam (Urban),Khammam,True,False,False,True,False,False,False,False,False,False,False,False,True,False,False,10.0
Sales License,Whole Sale,SRI RAJA RAJESHWARA MEDICAL AGENCIES,21/12/2022,Proprietary,MAHABUBNAGAR,Mahabuanagar (U),Mahbubnagar  (M +OG),True,False,False,False,False,True,False,False,False,False,False,False,True,False,False,13.0
Sales License,Whole Sale & Retail,NEW SREE LAKSHMI PHARMA,19/01/2023,Partnership,RANGA REDDY,Serilingampally,Chandanagar,True,False,False,False,False,False,True,False,False,False,True,False,False,False,False,23.0
Sales License,Retail Sale,RAJA GOPAL ENTERPRISES,31/12/2022,Proprietary,HANUMAKONDA,Hanamkonda,Hanamkonda,True,False,False,True,False,False,False,False,False,False,False,False,True,False,False,2.0
Sales License,Retail Sale,LIFE MEDICAL AND GENERAL STORES,31/12/2022,Proprietary,HYDERABAD,Mehdipatnam,Asif Nagar,True,False,False,True,False,False,False,False,False,False,False,False,True,False,False,3.0
Sales License,Retail Sale,SREE ARUNA MEDICALS  INSIDE PHARMACY OF SREE ARUNA HOSPITAL,21/01/2023,Proprietary,MEDCHAL - MALKAJGIRI,Kapra,Cherlapally,True,False,False,True,False,False,False,False,False,False,False,False,True,False,False,16.0
Sales License,Retail Sale,AYYAPPA MEDICAL AND GENERAL STORES,30/12/2022,Partnership,MEDCHAL - MALKAJGIRI,Uppal,Nacharam,True,False,False,True,False,False,False,False,False,False,True,False,False,False,False,16.0
Sales License,Retail Sale,GAYATHRI MEDICAL AND GENERAL STORES,02/01/2023,Partnership,RAJANNA(SIRISILLA),Mustabad,Mustabad,True,False,False,True,False,False,False,False,False,False,True,False,False,False,False,22.0
Sales License,Whole Sale & Retail,M S L G PHARMA,07/01/2023,Partnership,SANGAREDDY,Patancheru,Isnapur,True,False,False,False,False,False,True,False,False,False,True,False,False,False,False,24.0
Sales License,Retail Sale,SRI CHENNA KESHAVA MEDICAL AND GENERAL STORES,31/12/2022,Proprietary,NAGARKURNOOL,Telkapally,TELKAPALLE,True,False,False,True,False,False,False,False,False,False,False,False,True,False,False,17.0
Sales License,Retail Sale,SRI HANUMAN MEDICAL HALL,25/12/2022,Proprietary,MEDCHAL - MALKAJGIRI,Quthbullapur,Jeedimetla,True,False,False,True,False,False,False,False,False,False,False,False,True,False,False,16.0
Sales License,Retail Sale,M/s.  RAVINDRANATH GE MEDICAL ASSOCIATES PVT LTD,31/12/2022,Private Ltd Company,HYDERABAD,Gowliguda,Lakdikapool,True,False,False,True,False,False,False,False,False,False,False,True,False,False,False,3.0
Sales License,Whole Sale,SUNFRA BIOTECH,08/01/2023,Proprietary,RANGA REDDY,Shamshabad,Shamshabad (P),True,False,False,False,False,True,False,False,False,False,False,False,True,False,False,23.0
Sales License,Retail Sale,SAIRAM MEDICAL AND GENERAL STORES,31/12/2022,Proprietary,KARIMNAGAR,Kothapally,Kothapalli(Haveli),True,False,False,True,False,False,False,False,False,False,False,False,True,False,False,9.0
Sales License,Retail Sale,ARUNODAYA MEDICAL STORES,31/12/2022,Partnership,NIRMAL,Nirmal (Urban),Nirmal,True,False,False,True,False,False,False,False,False,False,True,False,False,False,False,19.0
Sales License,Retail Sale,SRINIVASA MEDICAL AND GENERAL STORES,31/12/2022,Proprietary,MEDCHAL - MALKAJGIRI,Malkajgiri,Malkajgiri,True,False,False,True,False,False,False,False,False,False,False,False,True,False,False,16.0
Sales License,Retail Sale,SRI SAI SRINIVASA MEDICAL AND GENERAL STORES,31/12/2022,Proprietary,HYDERABAD,Secunderabad,Padmaraonagar,True,False,False,True,False,False,False,False,False,False,False,False,True,False,False,3.0
Sales License,Whole Sale,ESCORTS SURGICALS ENTERPRISES PVT LTD,31/12/2022,Private Ltd Company,HYDERABAD,Khairatabad,Nampally,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,3.0
Sales License,Retail Sale,VISHNU SAI MEDICAL AND GENERAL STORES,31/12/2022,Proprietary,KARIMNAGAR,Karimnagar,Karimnagar,True,False,False,True,False,False,False,False,False,False,False,False,True,False,False,9.0
Sales License,Whole Sale,Biological E. Limited,31/12/2022,Limited Company,HYDERABAD,Chikkadpally,Azamabad,True,False,False,False,False,True,False,False,True,False,False,False,False,False,False,3.0
Sales License,Whole Sale,POONAM PHARMA DISTRIBUTOR,24/01/2023,Proprietary,HYDERABAD,Secunderabad,Maruthi Veedhi,True,False,False,False,False,True,False,False,False,False,False,False,True,False,False,3.0
Sales License,Retail Sale,SRI VENKATESWARA MEDICAL HALL,31/12/2022,Proprietary,HYDERABAD,Ameerpet,Ameerpet,True,False,False,True,False,False,False,False,False,False,False,False,True,False,False,3.0
Sales License,Retail Sale,VENKATESHWARA MEDICAL AND GENERAL STORES,29/12/2022,Partnership,SANGAREDDY,Sangareddy,Ismailkhanpet,True,False,False,True,False,False,False,False,False,False,True,False,False,False,False,24.0
Sales License,Whole Sale & Retail,ROYAL MEDICAL AND GENERAL STORES,02/01/2023,Partnership,SANGAREDDY,Zahirabad,Zahirabad (M ),True,False,False,False,False,False,True,False,False,False,True,False,False,False,False,24.0
Sales License,Retail Sale,AJAY MEDICAL AND GENERAL STORES,31/12/2022,Proprietary,HYDERABAD,Chikkadpally,Kachiguda,True,False,False,True,False,False,False,False,False,False,False,False,True,False,False,3.0
Sales License,Retail Sale,SRI SINDHU MEDICAL AND GENERAL STORES,03/01/2023,Proprietary,SIDDIPET,Gajwel,Gajwel,True,False,False,True,False,False,False,False,False,False,False,False,True,False,False,25.0
Sales License,Retail Sale,JAYA MEDICAL AND GENERAL STORES,31/12/2022,Proprietary,WARANGAL,Warangal,Ramannapet,True,False,False,True,False,False,False,False,False,False,False,False,True,False,False,29.0
Sales License,Retail Sale,AFSHA MEDICAL AND GENERAL STORES,03/01/2023,Proprietary,SURYAPET,Mellachervu,Revoor,True,False,False,True,False,False,False,False,False,False,False,False,True,False,False,26.0
Sales License,Whole Sale,RAVI AGENCIES,12/09/2026,Proprietary,NALGONDA,Nalgonda,Nalgonda,True,False,False,False,False,True,False,False,False,False,False,False,True,False,False,18.0
Sales License,Retail Sale,KAMINENI INSTITUTE OF MEDICAL SCIENCE MEDICAL AND GENERAL STORES,31/12/2022,Society,NALGONDA,Narketpally,Narketpally,True,False,False,True,False,False,False,False,False,False,False,False,False,True,False,18.0
Sales License,Retail Sale,HIMALAYA MEDICAL AND GENERAL STORES,31/12/2022,Proprietary,NALGONDA,Miryalaguda,Miryalaguda,True,False,False,True,False,False,False,False,False,False,False,False,True,False,False,18.0
Sales License,Retail Sale,M/s SRI VENKATESHWARA MEDICAL AND GENERAL STORES,31/12/2022,Proprietary,MAHABUBABAD,Mahabubabad,Mahabubabad,True,False,False,True,False,False,False,False,False,False,False,False,True,False,False,12.0
Sales License,Retail Sale,M/s SAI SHARAN MEDICAL STORES,31/12/2022,Proprietary,MAHABUBABAD,Kuravi,Kuravi,True,False,False,True,False,False,False,False,False,False,False,False,True,False,False,12.0
Sales License,Whole Sale,SRI RAGHAVENDRA MEDICAL HALL GODOWN,31/12/2022,Partnership,NIZAMABAD,Nizamabad South ,Nizamabad,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,20.0
Sales License,Retail Sale,YOUNUS MEDICAL HALL,31/12/2022,Proprietary,MEDCHAL - MALKAJGIRI,Quthbullapur,Jeedimetla,True,False,False,True,False,False,False,False,False,False,False,False,True,False,False,16.0
Sales License,Retail Sale,AKHIL MEDICAL AND GENERAL STORES,31/12/2022,Partnership,MEDCHAL - MALKAJGIRI,Alwal,Alwal,True,False,False,True,False,False,False,False,False,False,True,False,False,False,False,16.0
Sales License,Retail Sale,SWATHI MEDICAL AND GENERAL STORES,31/12/2022,Partnership,YADADRI BHUVANAGIRI,Alair,Kolanupaka,True,False,False,True,False,False,False,False,False,False,True,False,False,False,False,30.0
Sales License,Retail Sale,VIJAY MEDICAL AND GENERAL STORES,31/12/2022,Proprietary,HYDERABAD,Khairatabad, Domalguda,True,False,False,True,False,False,False,False,False,False,False,False,True,False,False,3.0
Sales License,Retail Sale,MEDI CURE MEDICAL AND GENERAL STORES,04/01/2023,Proprietary,HYDERABAD,Mehdipatnam,Toli Chowki,True,False,False,True,False,False,False,False,False,False,False,False,True,False,False,3.0
Sales License,Retail Sale,SRI SATHYASAI MEDICAL AND GENERAL STORES,05/01/2023,Proprietary,HANUMAKONDA,Hanamkonda,Hanamkonda,True,False,False,True,False,False,False,False,False,False,False,False,True,False,False,2.0
Sales License,Retail Sale,VASU AGENCIES HYD PRIVATE LIMITED,09/01/2023,Private Ltd Company,HYDERABAD,Khairatabad,Himayathnagar,True,False,False,True,False,False,False,False,False,False,False,True,False,False,False,3.0
Sales License,Schedule X Drugs License (Retail),VASU AGENCIES HYD PRIVATE LIMITED,09/01/2023,Private Ltd Company,HYDERABAD,Khairatabad,Himayathnagar,True,False,False,False,True,False,False,False,False,False,False,True,False,False,False,3.0
Sales License,Retail Sale,SRINIVASA MEDICAL AND GENERAL STORES,09/01/2023,Partnership,RANGA REDDY,Gandipet,Bandlaguda Jagir,True,False,False,True,False,False,False,False,False,False,True,False,False,False,False,23.0
Sales License,Retail Sale,Optival Health Solutions Pvt Ltd,23/01/2023,Private Ltd Company,HYDERABAD,Secunderabad,Tarnaka,True,False,False,True,False,False,False,False,False,False,False,True,False,False,False,3.0
Sales License,Retail Sale,SRI VEERABHADRA MEDICAL AND GENERAL STORES,18/01/2023,Partnership,SANGAREDDY,Ramchandrapuram,Ramachandrapuram,True,False,False,True,False,False,False,False,False,False,True,False,False,False,False,24.0
Sales License,Retail Sale,SRI SAI KRISHNA MEDICAL AND GENERAL STORES,08/01/2023,Partnership,WANAPARTHY,Wanaparthy,SRINIVASPUR,True,False,False,True,False,False,False,False,False,False,True,False,False,False,False,28.0
Sales License,Whole Sale,SRI SAI RAKSHA PHARMA AND MEDICAL AGENCIES,09/01/2023,Partnership,NIRMAL,Nirmal (Urban),Nirmal,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,19.0
Sales License,Retail Sale,SRI MALLIKARJUNA MEDICAL AND  GENERAL STORES,08/01/2023,Partnership,WANAPARTHY,Pangal,Kethepalle,True,False,False,True,False,False,False,False,False,False,True,False,False,False,False,28.0
Sales License,Retail Sale,NEW SANA MEDICAL VETERINARY AND GENERAL STORES,10/01/2023,Partnership,PEDDAPALLI,Ramagundam,Jangoan,True,False,False,True,False,False,False,False,False,False,True,False,False,False,False,21.0
Sales License,Retail Sale,SRI VASAVI MEDICA AND GENERAL STORES,15/01/2023,Proprietary,JAYASHANKAR,Mahadevpur,Kaleswaram,True,False,False,True,False,False,False,False,False,False,False,False,True,False,False,6.0
Sales License,Retail Sale,SRI VENKATESHWARA MEDICAL AND GENERAL STORES,19/01/2023,Proprietary,MEDCHAL - MALKAJGIRI,Uppal,Nagole,True,False,False,True,False,False,False,False,False,False,False,False,True,False,False,16.0
Sales License,Whole Sale,LIAN ENTERPRISES,19/01/2023,Partnership,MAHABUBNAGAR,Mahabuanagar (U),Mahbubnagar  (M +OG),True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,13.0
Sales License,Retail Sale,BHARATH GENERIC AND MEDICAL HALL,11/01/2023,Proprietary,RANGA REDDY,Hayathnagar,Bagh Hayathnagar,True,False,False,True,False,False,False,False,False,False,False,False,True,False,False,23.0
Sales License,Whole Sale,MEDFILL PHARMA,18/01/2023,Proprietary,RANGA REDDY,Saroornagar,Mansoorabad,True,False,False,False,False,True,False,False,False,False,False,False,True,False,False,23.0
Sales License,Whole Sale,Alkem Laboratories Ltd,23/01/2023,Limited Company,MEDCHAL - MALKAJGIRI,Kapra,Cherlapally,True,False,False,False,False,True,False,False,True,False,False,False,False,False,False,16.0
Sales License,Retail Sale,BHARATHI MEDICAL HALL,11/01/2023,Proprietary,MEDCHAL - MALKAJGIRI,Kukatpally,Kukatpally,True,False,False,True,False,False,False,False,False,False,False,False,True,False,False,16.0
Sales License,Retail Sale,PRINCE MEDICAL AND GENERAL STORES,18/01/2023,Partnership,SANGAREDDY,Zahirabad,Zahirabad (M ),True,False,False,True,False,False,False,False,False,False,True,False,False,False,False,24.0
Sales License,Retail Sale,LAXMI MEDICAL AND GENERAL STORES,21/01/2023,Proprietary,ADILABAD,Indravelly,Muthnur,True,False,False,True,False,False,False,False,False,False,False,False,True,False,False,0.0
Sales License,Retail Sale,CHATRAPATHI VETERINARY MEDICAL SHOP,18/01/2023,Partnership,KUMARAMBHEEM(ASIFABAD),Asifabad,ASIFABAD,True,False,False,True,False,False,False,False,False,False,True,False,False,False,False,11.0
Sales License,Whole Sale,SHIVA SAI SURGICAL AND SCIENTIFIC,15/11/2022,Proprietary,KARIMNAGAR,Karimnagar,Karimnagar,True,False,False,False,False,True,False,False,False,False,False,False,True,False,False,9.0
Sales License,Retail Sale,SAI SRI MEDICAL AND GENERAL STORES,21/01/2023,Proprietary,HANUMAKONDA,Hanamkonda,Kumarpalle,True,False,False,True,False,False,False,False,False,False,False,False,True,False,False,2.0
Sales License,Retail Sale,FOCUS PHARMACY A UNIT OF FOCUS HOSPITAL PVT LTD,23/01/2023,Private Ltd Company,RANGA REDDY,Saroornagar,Champapet,True,False,False,True,False,False,False,False,False,False,False,True,False,False,False,23.0
Sales License,Retail Sale,GURU RAGHAVENDRA MEDICAL  HALL,30/12/2022,Partnership,MAHABUBNAGAR,Kosgi,Gundmal,True,False,False,True,False,False,False,False,False,False,True,False,False,False,False,13.0
Sales License,Retail Sale,A B K PHARMACY,04/01/2023,Partnership,RANGA REDDY,Serilingampally,Raidurg Khalsa,True,False,False,True,False,False,False,False,False,False,True,False,False,False,False,23.0
Sales License,Retail Sale,SRI AMBIKA MEDICAL AND GENERAL STORES,21/11/2022,Proprietary,MAHABUBNAGAR,Narayanpet,Naraynpet,True,False,False,True,False,False,False,False,False,False,False,False,True,False,False,13.0
Sales License,Whole Sale & Retail,SANDHYA MEDICAL HALL,31/12/2022,Proprietary,NIZAMABAD,Bheemgal,Bheemgal,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,20.0
Sales License,Retail Sale,AMRUTHA MEDICAL AND GENERAL STORES,03/01/2023,Proprietary,JAYASHANKAR,Bhupalpally,Bhupalpalle,True,False,False,True,False,False,False,False,False,False,False,False,True,False,False,6.0
Sales License,Whole Sale,MEERA PHARMA,31/12/2022,Proprietary,HYDERABAD,Marredpally,Bowenpally,True,False,False,False,False,True,False,False,False,False,False,False,True,False,False,3.0
Sales License,Whole Sale,SRI VIGNESHWARA PHARMA DISTRIBUTORS,09/01/2023,Partnership,KAMAREDDY,Kamareddy,Kamareddy ( U ),True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,8.0
Sales License,Retail Sale,Sri Rama Medical  General Stores,31/12/2022,Proprietary,HANUMAKONDA,Kamalapur,Gudur,True,False,False,True,False,False,False,False,False,False,False,False,True,False,False,2.0
Sales License,Retail Sale,KATHYAYANI MEDICAL AND GENERAL STORES,08/11/2022,Proprietary,SANGAREDDY,Sangareddy,Sangareddy (M ),True,False,False,True,False,False,False,False,False,False,False,False,True,False,False,24.0
Sales License,Retail Sale,AKSHAYA MEDICAL AND GENERAL STORES,31/12/2022,Proprietary,MAHABUBNAGAR,Mahabuanagar (U),Mahbubnagar  (M +OG),True,False,False,True,False,False,False,False,False,False,False,False,True,False,False,13.0
Sales License,Retail Sale,Sri Laxmi Medical and General Stores,31/12/2022,Proprietary,RANGA REDDY,Amangal,Amangal,True,False,False,True,False,False,False,False,False,False,False,False,True,False,False,23.0
